business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
ICA Edu Skills | Accounting & Taxation Training Institute | Ultadanga,Tax and GST Consultant,Training center,"Training center, Accounting school, Education center, Educational institution",721632,West Bengal Circle,South Bengal Region,Tamluk Division,"Nandakumar SO, Dakhinkasimnagar BO, Dayaldasi BO",+91 84203 31693,https://www.icajobguarantee.com/centers/vip-road-ultadanga-more-bidhannagar?utm_campaign=Google-Listing&utm_source=Local_SEO,4.7,531,"2nd Floor, P 163, VIP Rd, CIT Scheme VII M, Bidhan Nagar, Ultadanga, Kolkata, West Bengal 700054","CIT Scheme VII M, Bidhan Nagar, Ultadanga",22.591489499999998,88.39250419999999,ChIJ9fecbwN3AjoRlnMr4wMrg3I,https://www.google.com/maps/place/?q=place_id:ChIJ9fecbwN3AjoRlnMr4wMrg3I,part_323,2026-09-20 20:44:04
