business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dibakar Yogarathi Institute- Best Yoga Institute| Top Yoga Institute| Best Yoga Classes| Top Yoga Classes,Yoga Center,Yoga studio,Yoga studio,721643,West Bengal Circle,South Bengal Region,Tamluk Division,"Khanchi SO, Dhanyaghar BO",+91 93390 58372,N/A,5,30,"Kamalgachhi More, Laskarpur, Peyara Bagan, Garia, Kolkata, Rajpur Sonarpur, West Bengal 700153","Kamalgachhi More, Laskarpur, Peyara Bagan, Garia",22.4480941,88.38509719999999,ChIJOTCSyJRxAjoRc2loim5mNfs,https://www.google.com/maps/place/?q=place_id:ChIJOTCSyJRxAjoRc2loim5mNfs,part_323,2026-09-20 20:49:14
