business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
UTL Solar Shoppe | Solar Inverter | Solar Panel - Venus Computech,Solar Rooftop and Inverter Dealer,Solar energy equipment supplier,"Solar energy equipment supplier, Battery Store, Solar energy system service",721635,West Bengal Circle,South Bengal Region,Tamluk Division,"Sutahata SO, Agadoro BO, Anantapur BO",+91 92508 85885,https://dealers.upsinverter.com/utl-solar/diamond-harbour/Atkrishnarampur/utl-solar-shoppe-in-Atkrishnarampur-diamond-harbour--3RwsXf/home,4.8,,"NH12, nearby Nirala Bal Shiksha Kendra, Atkrishnarampur, Diamond Harbour, West Bengal 743331",721635,22.1741913,88.2039637,ChIJ8XgfJgFfAjoRjFhVxx7EgQo,https://www.google.com/maps/place/?q=place_id:ChIJ8XgfJgFfAjoRjFhVxx7EgQo,part_323,2026-09-20 20:45:57
