business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Easy Solution Services | Fitness Equipement Installation services | Treadmill repair and service,Fitness Chains,Fitness Equipment Wholesaler,"Fitness Equipment Wholesaler, Equipment supplier, Fitness center, Exercise equipment store, Gym, Physical fitness program, Repair service",733158,West Bengal Circle,North Bengal Region,Dinajpur Division,"Atrai SO, Baul BO, Bolla BO",+91 93299 32727,https://www.essindiaonline.com/,4.9,1007,"ESW - 16, Bandhavgarh Colony, Satna, Madhya Pradesh 485005",Bandhavgarh Colony,24.5793912,80.8557908,ChIJH2kFmUt_hDkRhFLt7YvC-44,https://www.google.com/maps/place/?q=place_id:ChIJH2kFmUt_hDkRhFLt7YvC-44,part_327,2026-09-20 20:41:49
