business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Tania Mukherjee ENT Specialist | Best Ear Nose & Throat Doctor Doctor in Durgapur (Ortho Ent Clinic),ENT Clinic,ENT Specialist,"ENT Specialist, Eating disorder treatment center, Endoscopist, Medical clinic, Orthopedic clinic, Orthopedic surgeon, Otolaryngology clinic, Pediatric orthopedic surgeon, Physiotherapy Center",733156,West Bengal Circle,North Bengal Region,Dinajpur Division,"Bindole SO, Basian BO, Bharatpur BO",+91 87770 32006,https://orthoentclinic.com/,4.8,771,"D8, Bidhan Park Rd, Sector 1, Durgapur, West Bengal 713206",Sector 1,23.5345139,87.3423782,ChIJhSjxEIFx9zkR0BZfjMz4X9w,https://www.google.com/maps/place/?q=place_id:ChIJhSjxEIFx9zkR0BZfjMz4X9w,part_327,2026-09-20 20:41:11
"Dr Tania Mukherjee MS ENT Specialist | Best Ear, Nose & Throat Doctor in Durgapur",ENT Clinic,ENT Specialist,ENT Specialist,733156,West Bengal Circle,North Bengal Region,Dinajpur Division,"Bindole SO, Basian BO, Bharatpur BO",+91 97494 58039,http://www.orthoentclinic.com/,4.9,156,"Ambuja, Ambedkar Sarani, near Aakash Institute, City Center, Durgapur, West Bengal 713216","Bengal Ambuja Housing Complex, City Center",23.5403283,87.30467279999999,ChIJlQpTVdFx9zkRdmv9kCMFE1I,https://www.google.com/maps/place/?q=place_id:ChIJlQpTVdFx9zkRdmv9kCMFE1I,part_327,2026-09-20 20:41:11
