business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sunrise Public School,School,Kindergarten School,Kindergarten School,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",+91 87100 92640,N/A,5.0,,"JC4X+RP4, Sannyasikata, West Bengal 734015",734015,26.6070116,88.4493237,ChIJMRGlPgBD5DkRGBcY-jHGI3Q,https://www.google.com/maps/place/?q=place_id:ChIJMRGlPgBD5DkRGBcY-jHGI3Q,part_328,2026-09-20 20:25:23
R B PUBLIC SCHOOL,School,Kindergarten School,Kindergarten School,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",+91 97491 70223,https://www.facebook.com/profile.php?id=61555051293859&mibextid=kFxxJD,4.0,,"Anchal office, Haripur, and, near Bsnl office campus, near fulbari, Fulbari, West Bengal 734015",Nayapara,26.671878099999997,88.4335346,ChIJVxijWe5D5DkRXnF3-F3inFg,https://www.google.com/maps/place/?q=place_id:ChIJVxijWe5D5DkRXnF3-F3inFg,part_328,2026-09-20 20:25:23
GS Academy,School,Private educational institution,Private educational institution,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",+91 62962 51899,https://sites.google.com/view/gsacademy-siliguri/home,,,"JCP9+HP2 Badlagach, Fulbari, behind Customs Parking, Binnaguri, Siliguri, West Bengal 734015",734015,26.6364375,88.41931249999999,ChIJg8nf9H9D5DkRYLwBO09gbZc,https://www.google.com/maps/place/?q=place_id:ChIJg8nf9H9D5DkRYLwBO09gbZc,part_328,2026-09-20 20:25:23
Modella Caretaker Center And School,School,Educational institution,Educational institution,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",N/A,N/A,3.8,,"JCJW+G2X, Jatiakhali,Fulbari,Jalpaiguri, Binnaguri, West Bengal 734015",734015,26.631371299999998,88.44511039999999,ChIJj7J7iONC5DkRu246DFmX_bw,https://www.google.com/maps/place/?q=place_id:ChIJj7J7iONC5DkRu246DFmX_bw,part_328,2026-09-20 20:25:23
East Balabari ICDS,School,Kindergarten School,Kindergarten School,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",N/A,N/A,5.0,,"JF52+7W9, Sannyasikata, West Bengal 734015",734015,26.608162099999998,88.452354,ChIJjX3jjLND5DkRQS2TKgzqOy0,https://www.google.com/maps/place/?q=place_id:ChIJjX3jjLND5DkRQS2TKgzqOy0,part_328,2026-09-20 20:25:23
Koyarbari primary school,School,Elementary school,Elementary school,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",N/A,N/A,,,"JC3C+MP5, Sannyasikata, West Bengal 734015",734015,26.604913399999997,88.4216555,ChIJy2npp_VD5DkRp_D8rJjEDJQ,https://www.google.com/maps/place/?q=place_id:ChIJy2npp_VD5DkRp_D8rJjEDJQ,part_328,2026-09-20 20:25:23
Zokids Pre School,School,Preschool,Preschool,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",+91 94757 87713,N/A,4.8,,"Bhutkir Hat, Siliguri, Jugibhita, West Bengal 734015",Bhutkir Hat,26.6232442,88.46762729999999,ChIJTUM0h4BD5DkRzBJQ5hhCYI8,https://www.google.com/maps/place/?q=place_id:ChIJTUM0h4BD5DkRzBJQ5hhCYI8,part_328,2026-09-20 20:25:23
Purba Dhantala High School,School,High school,High school,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",+91 90640 40661,N/A,,,"MC4C+XV2, গোবিন্দ মন্দির রোড, পূর্ব ধনতলা (east, Binnaguri, Fulbari, West Bengal 734015",পূর্ব ধনতলা (east,26.6595345,88.4183144,ChIJtVybRZdD5DkR9iG5gRzCKh4,https://www.google.com/maps/place/?q=place_id:ChIJtVybRZdD5DkR9iG5gRzCKh4,part_328,2026-09-20 20:25:23
FULBARI HIGH SECONDARY SCHOOL,School,Secondary school,Secondary school,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",N/A,N/A,,,"Vill Jatiakali, PO, Dist, Fulbari, West Bengal 734015",734015,26.6299204,88.43771749999999,ChIJcVyPqQRD5DkRUfdN44Me1wQ,https://www.google.com/maps/place/?q=place_id:ChIJcVyPqQRD5DkRUfdN44Me1wQ,part_328,2026-09-20 20:25:23
Alok-Mita Sarada Sishuteertha,School,Kindergarten School,Kindergarten School,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",N/A,N/A,3.5,,"NJP Canal Rd, Nayapara, Siliguri, West Bengal 734015",Nayapara,26.667571499999998,88.4377169,ChIJ222OHRhD5DkR5EHnpSm1hMQ,https://www.google.com/maps/place/?q=place_id:ChIJ222OHRhD5DkR5EHnpSm1hMQ,part_328,2026-09-20 20:25:23
Fulbari Nivedita Sishu Tirtha,School,Primary school,Primary school,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",N/A,N/A,,,"MC39+224, hat, Fulbari, Binnaguri, West Bengal 734015",734015,26.6525169,88.4175882,ChIJ9Yb47P1D5DkRcfM3voa_xp8,https://www.google.com/maps/place/?q=place_id:ChIJ9Yb47P1D5DkRcfM3voa_xp8,part_328,2026-09-20 20:25:23
Mahananda Barrage primary school,School,Primary school,Primary school,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",N/A,N/A,,,"MC76+4C6, Kamrangaguri, Fulbari, West Bengal 734015",Kamrangaguri,26.662780299999998,88.4110187,ChIJz18yc4hD5DkRCCXF7A0Aay8,https://www.google.com/maps/place/?q=place_id:ChIJz18yc4hD5DkRCCXF7A0Aay8,part_328,2026-09-20 20:25:23
GOODWILL PUBLIC SCHOOL,School,General education school,General education school,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",+91 90645 33023,http://www.goodwillpublicschool.com/,,,"MCCQ+3J8, NJP Canal Rd, Nayapara, Siliguri, West Bengal 734015",Nayapara,26.669951899999997,88.43852,ChIJgTh2y05D5DkRJ0G-KV1EpIQ,https://www.google.com/maps/place/?q=place_id:ChIJgTh2y05D5DkRJ0G-KV1EpIQ,part_328,2026-09-20 20:25:23
Kamrangaguri B.F.P. School,School,Primary school,"Primary school, School",734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",+91 94344 94173,N/A,,,"MCG9+G73, SH12A, Kamrangaguri, Siliguri, West Bengal 734015",Kamrangaguri,26.6762725,88.4181689,ChIJ5ST5YulD5DkRkwhgZ7Uqo8k,https://www.google.com/maps/place/?q=place_id:ChIJ5ST5YulD5DkRkwhgZ7Uqo8k,part_328,2026-09-20 20:25:23
Rose Bud English Academy,School,School,"School, Educational institution",734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",+91 97493 61151,http://www.rosebudenglishacademy.com/,4.3,,"More, Noukaghat Rd, Ward 31, Babupara, Siliguri, West Bengal 734005","Ward 31, Babupara",26.6903601,88.4109984,ChIJB8mH1fxD5DkR6E37TzybXDI,https://www.google.com/maps/place/?q=place_id:ChIJB8mH1fxD5DkR6E37TzybXDI,part_328,2026-09-20 20:25:24
DAV School,School,CBSE School,CBSE School,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",+91 81019 13102,http://davsiliguri.com/,,,"JCV3+4R9, near Mahananda Barrage Project, Fulbari, Siliguri, West Bengal 734015",734015,26.642798499999998,88.4046073,ChIJ12gz5X5D5DkRJnHe7sPgCvw,https://www.google.com/maps/place/?q=place_id:ChIJ12gz5X5D5DkRJnHe7sPgCvw,part_328,2026-09-20 20:25:24
Fulbari High school,School,Secondary school,Secondary school,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",N/A,N/A,,,"HCHM+XJJ, Sannyasikata, West Bengal 735134",734015,26.5799691,88.4340072,ChIJO_ZdGWVd5DkR4u4plY-DzZ4,https://www.google.com/maps/place/?q=place_id:ChIJO_ZdGWVd5DkR4u4plY-DzZ4,part_328,2026-09-20 20:25:24
JUMMAGACHH B.F. PRIMARY SCHOOL,School,Primary school,Primary school,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",+91 89677 09196,N/A,,,"HCWF+2GM, Border Rd, Jummagachh, Sannyasikata, West Bengal 734015",734015,26.595089299999998,88.4237842,ChIJM_ZXC4dd5DkRcPiHoWHm29Y,https://www.google.com/maps/place/?q=place_id:ChIJM_ZXC4dd5DkRcPiHoWHm29Y,part_328,2026-09-20 20:25:24
Amaidighi Junior Basic School,School,Primary school,Primary school,734015,West Bengal Circle,North Bengal Region,Darjeeling Division,"Mahananda Project SO, Fulbarihat BO, Satellite Township BO",N/A,N/A,,,"JCWC+X8J, Amaidighi, National Highway 31D, Binnaguri, West Bengal 734015",734015,26.6462881,88.42069529999999,ChIJ1bQBVHVD5DkRBGU47AFIfVY,https://www.google.com/maps/place/?q=place_id:ChIJ1bQBVHVD5DkRBGU47AFIfVY,part_328,2026-09-20 20:25:24
