business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
S.B. COMPUTER & VOCATIONAL TRAINING INSTITUTE,Computer Training Institute,Education center,Education center,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",+91 98002 00201,https://naicctc.co.in/,4.3,3.0,"VILL- BAHITRAKUNDA , PO - BAHITRAKUNDA, PS- MARISHDA, DIST - PURBA MEDINIPUIR -PIN -721401 dist, Bahitrakunda Rd, CONTAI, West Bengal 721449",721449,21.8088423,87.7360495,ChIJp8QmqZgnAzoR5VWl6IrmT4Y,https://www.google.com/maps/place/?q=place_id:ChIJp8QmqZgnAzoR5VWl6IrmT4Y,part_323,2026-09-20 20:17:40,4168
Nilpur National Youth Computer,Computer Training Institute,Computer training school,Computer training school,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",N/A,N/A,4.0,4.0,"VM2X+FRW, Palbhuni, West Bengal 721444",Palbhuni,21.8512371,87.6995632,ChIJrTwF2RzYAjoRTIgBGDgv_pA,https://www.google.com/maps/place/?q=place_id:ChIJrTwF2RzYAjoRTIgBGDgv_pA,part_323,2026-09-20 20:17:40,4169
Contai All India Computer Training Centre,Computer Training Institute,Education center,Education center,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",N/A,N/A,5.0,2.0,"Jalkhabar, Contai, West Bengal 721401",Jalkhabar,21.7725559,87.7366704,ChIJNV15-K4nAzoRFSSkW9Y0uCw,https://www.google.com/maps/place/?q=place_id:ChIJNV15-K4nAzoRFSSkW9Y0uCw,part_323,2026-09-20 20:17:40,4170
"Nachinda National Youth Computer Centre,Nachinda",Computer Training Institute,Training center,Training center,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",+91 97339 55736,"https://www.nycld.com/,https://www.rtnyctc.org/",4.3,15.0,"VQH2+RHR GP office, NH 116B, near Kanaidigh, Nachinda, Maheshdas Bar Baibartta, West Bengal 721444",721449,21.884975999999998,87.7594762,ChIJP9LJ_N7YAjoR1lI9cn5eQKY,https://www.google.com/maps/place/?q=place_id:ChIJP9LJ_N7YAjoR1lI9cn5eQKY,part_323,2026-09-20 20:17:40,4171
NATIONAL ALL INDIA COUNCIL FOR COMPUTER TRAINING CENTER (WBPU227),Computer Training Institute,Education center,Education center,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",N/A,N/A,,,"Bahitrakunda Rd, near Bahitrakunda high school, kusumpur, Durmut, West Bengal 721449",721449,21.809601999999998,87.73758199999999,ChIJxaKNLwAnAzoRTfeW074uPIw,https://www.google.com/maps/place/?q=place_id:ChIJxaKNLwAnAzoRTfeW074uPIw,part_323,2026-09-20 20:17:40,4172
MAISALI NATIONAL YOUTH COMPUTER TRAINING CENTRE,Computer Training Institute,Training center,Training center,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",+91 90833 93145,https://www.facebook.com/profile.php?id=61558635997826&mibextid=ZbWKwL,4.9,8.0,"Dhangaon, Maisali, Contai, West Bengal 721404",Dhangaon,21.7881266,87.6781788,ChIJowDSdwApAzoRL0xwlPwYwrs,https://www.google.com/maps/place/?q=place_id:ChIJowDSdwApAzoRL0xwlPwYwrs,part_323,2026-09-20 20:17:40,4173
ATRI COMPUTER TAINING INSTITUTE CONTAI PARULIA,Computer Training Institute,Computer training school,Computer training school,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",+91 82070 91780,https://www.aist.org.in/,,,"Parulia, Contai, West Bengal 721427",721449,21.8253807,87.7628028,ChIJab-advUnAzoR6e9YAAe3sgk,https://www.google.com/maps/place/?q=place_id:ChIJab-advUnAzoR6e9YAAe3sgk,part_323,2026-09-20 20:17:40,4174
Contai Youth Computer Training Centre,Computer Training Institute,Training center,Training center,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",N/A,N/A,4.5,17.0,"8/563, NH 116B, Kanthi, Contai, West Bengal 721401",Kanthi,21.784435,87.7493011,ChIJQYZ6KdAnAzoRlnhOrxQh02M,https://www.google.com/maps/place/?q=place_id:ChIJQYZ6KdAnAzoRlnhOrxQh02M,part_323,2026-09-20 20:17:40,4175
NSDS INFOTECH,Computer Training Institute,Software company,"Software company, Institute of technology, Software Training Institute",721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",+91 96354 05844,https://nsdsinfotech.com/,4.8,10.0,"Jalalkhanbarh, Contai, Banamali Pur, West Bengal 721401",Jalalkhanbarh,21.7739942,87.7358426,ChIJj7CYH6EnAzoRfhqFNfRBKSg,https://www.google.com/maps/place/?q=place_id:ChIJj7CYH6EnAzoRfhqFNfRBKSg,part_323,2026-09-20 20:17:40,4176
Kaktya bazar youth computer training center,Computer Training Institute,Education center,Education center,721449,West bengal circle,South Bengal Region,Contai Division,"Banamalichatta BO, Daisai BO, Karaldanimakbarh BO",N/A,N/A,5.0,1.0,"QP9Q+3GM, Janubasan, West Bengal 721403",721449,21.767703299999997,87.7388071,ChIJ2cusmUgnAzoRjN0fQmGO4sk,https://www.google.com/maps/place/?q=place_id:ChIJ2cusmUgnAzoRjN0fQmGO4sk,part_323,2026-09-20 20:17:40,4177
