business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sri Durga Motors | Car reseller,Car Showroom and Used Car Dealer,Used car dealer,Used car dealer,721436,West bengal circle,South Bengal Region,Contai Division,"Amarda BO, Begunia BO, Paroi BO",+91 97757 22263,N/A,4.5,4,"Ballabhipur, West Bengal 712402",721436,22.9616875,88.02856249999999,ChIJJeO1p39n-DkRke-ej7UAA7M,https://www.google.com/maps/place/?q=place_id:ChIJJeO1p39n-DkRke-ej7UAA7M,part_322,2026-09-20 20:45:36
