business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
ROY CATERER |BEST CATERER IN MIDNAPORE |BEST EVENT MANGEMENT,Caterer and Event Planner,Event planner,"Event planner, Catering food and drink supplier, Restaurant supply store",721212,West Bengal Circle,South Bengal Region,Midnapore Division,"Ghatal SO, Balidanga BO, Bandar BO",N/A,http://roycaterer.website3.me/,4.9,62,"Shantinagar, Rangamati, Midnapore, West Bengal 721102",Rangamati,22.4177701,87.3034024,ChIJNTFuJ5pbHToRLtSPqsiznLA,https://www.google.com/maps/place/?q=place_id:ChIJNTFuJ5pbHToRLtSPqsiznLA,part_322,2026-09-20 20:19:03
