business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
AJTechDigital | Local SEO Agency | SEO Consultants,SEO Consultants,Internet marketing service,"Internet marketing service, Advertising agency, E - Commerce Agency, Service establishment, Marketing agency, Marketing consultant",721212,West Bengal Circle,South Bengal Region,Midnapore Division,"Ghatal SO, Balidanga BO, Bandar BO",+91 90829 35340,https://ajtechdigital.com/,5,1,"AJTechDigital | Local SEO Agency | SEO Consultants, 721212, India",721212,14.157641199999999,150.06225,ChIJVURClM6T5zsR2Dq3IgD7fGI,https://www.google.com/maps/place/?q=place_id:ChIJVURClM6T5zsR2Dq3IgD7fGI,part_322,2026-09-20 20:19:18
