business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Nikev Energies | Solar Rooftop System in Mumbai | Solar Panel | Solar Installation | Solar Inverter,Solar Rooftop and Inverter Dealer,Solar Energy Company,"Solar Energy Company, Solar energy system service, Solar hot water system supplier, Solar photovoltaic power plant",721232,West Bengal Circle,South Bengal Region,Midnapore Division,"Khirpai SO, Alui BO, Chaklachipur BO",+91 86558 04599,http://nikevenergies.com/,4.5,16,"Ground Floor, Shree Naman Plaza, Swami Vivekanand Rd, near Rajguru Flyover, Kandivali, Bhadran Nagar, Kandivali West, Mumbai, Maharashtra 400067","Kandivali, Bhadran Nagar, Kandivali West",19.1979042,72.8486399,ChIJwdll9uu35zsRbfcSMljJMbw,https://www.google.com/maps/place/?q=place_id:ChIJwdll9uu35zsRbfcSMljJMbw,part_322,2026-09-20 20:20:21
