business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"R S Enterprises False Ceiling | Gypsum Work | POP Work | Best False ceiling contractor in Wakad,Baner,Pune",False Ceiling Contractor,Interior construction contractor,"Interior construction contractor, Civil engineer, Contractor, Interior Decorator, Interior designer",737103,West Bengal Circle,North Bengal Region,Sikkim Division,"Rajbhawan SO East Sikkim, Bhusuk BO, Bojoghari BO",+91 99601 01010,https://www.rsenterprisesgroup.in/?utm_source=gmb&utm_medium=organic,4.9,,"Ground Floor, Rajmudra Sadan, No. 22/2A, Adarsh Nagar Rd, near Vaishnavi City, Phase II, Urali Devachi, Pune, Maharashtra 412308","Phase II, Urali Devachi",18.462260099999998,73.9438473,ChIJtysXs03DwjsR4_4ltLas3BI,https://www.google.com/maps/place/?q=place_id:ChIJtysXs03DwjsR4_4ltLas3BI,part_330,2026-09-20 20:43:48
