business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
GPR Technologies || Best Web Development Company In Birbhum,SEO Agencies,Software company,Software company,731104,West Bengal Circle,Kolkata Region,Birbhum Division,"BkTPP SO, Chinpai BO, Sahapur BO",+91 62963 28541,https://www.gprtechnologies.in/,4.9,,"near Kali Mandir, Chinpai, West Bengal 731104",731104,23.821809299999998,87.43560339999999,ChIJX9S6CJRd9zkRRuwbZF6EYsw,https://www.google.com/maps/place/?q=place_id:ChIJX9S6CJRd9zkRRuwbZF6EYsw,part_325,2026-09-20 20:49:52
