business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
BSB Interior Sodepur | Bijoypur Bazar,Interior Designers,Interior designer,Interior designer,723151,West Bengal Circle,South Bengal Region,Purulia Division,"Puncha SO, Badra BO, Bagda BO",+91 91533 05967,https://www.bsbinterior.com/,4.7,146,"Sodepur Station Rd, H B Town, Sodepur, Khardaha, West Bengal 700110","H B Town, Sodepur",22.6971241,88.3910659,ChIJN-qXP56d-DkRN0_dPjzkBno,https://www.google.com/maps/place/?q=place_id:ChIJN-qXP56d-DkRN0_dPjzkBno,part_325,2026-09-20 20:38:57
