business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Mahashakti Narayani Polytext | HDPE Tarpaulin Manufacturer in Kolkata | HDPE Roll Manufacturer | LDPE Tarpaulin,Textile Wholesaler and Fabric Merchant,Manufacturer,Manufacturer,722207,West Bengal Circle,South Bengal Region,Bankura Division,"Sonamukhi SO Bankura, Amritpara BO, Birsinghpur BO",+91 98312 09886,https://mahashaktitarpaulins.com/,4.4,21,"Paraj Station Rd, Purba, Kolkol, Paraj, West Bengal 713403",Purba,23.3761613,87.6185051,ChIJVYotKOrV-TkR3sqK2LSBvS8,https://www.google.com/maps/place/?q=place_id:ChIJVYotKOrV-TkR3sqK2LSBvS8,part_325,2026-09-20 20:22:19
