business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sanitary and Hardware Company,Sanitaryware and Bathroom Fittings,Bathroom supply store,Bathroom supply store,713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 99036 58486,N/A,5.0,408.0,"38C, Barrackpore Trunk Rd, Santhi Nagra Colony, Belghoria, Kolkata, West Bengal 700056","Santhi Nagra Colony, Belghoria",22.6661914,88.3763364,ChIJQRQYaCid-DkRu6JLttI7T1w,https://www.google.com/maps/place/?q=place_id:ChIJQRQYaCid-DkRu6JLttI7T1w,part_321,2026-09-20 20:18:06
ESSCO Authorised Dealer - Mondal Hardware,Sanitaryware and Bathroom Fittings,Bathroom supply store,"Bathroom supply store, Home improvement store, Kitchen supply store, Shower door shop",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 8071 821 171,https://dealers.esscobathware.com/essco-bathware/purba-medinipur/Atberia/essco-authorised-dealer-mondal-hardware-in-Atberia-purba-medinipur--TAdTxY/home,5.0,1.0,"Tamluk - Panskura Rd, nearby Bus Stop, Atberia, Panskura, West Bengal 721152",713513,22.364199199999998,87.760127,ChIJXVUeShu7AjoRcK_X1jyEzk4,https://www.google.com/maps/place/?q=place_id:ChIJXVUeShu7AjoRcK_X1jyEzk4,part_321,2026-09-20 20:18:06
Dutta Sanitation || Jaquar Dealer In Serampore || Bath And Sanitary Fittings Showroom In Serampore ||,Sanitaryware and Bathroom Fittings,Bathroom supply store,"Bathroom supply store, Building materials store, Sanitation service",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 74395 01117,N/A,4.2,101.0,"636, GT Rd, opp. Peerless Office, Serampore, West Bengal 712201",Serampore,22.7501282,88.3443726,ChIJ-f___xub-DkRN-bhuEghAOo,https://www.google.com/maps/place/?q=place_id:ChIJ-f___xub-DkRN-bhuEghAOo,part_321,2026-09-20 20:18:06
Prabha Marble,Sanitaryware and Bathroom Fittings,Bathroom supply store,"Bathroom supply store, Home improvement store, Kitchen supply store, Marble supplier, Shower door shop",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 70032 16004,https://www.jaquar.com/,4.2,26.0,"No 11, 8, GT Rd, nearby Fire Station, Kali Tala, Bangur Park, Konnagar, Chinsurah, West Bengal 712235","Kali Tala, Bangur Park, Konnagar",22.7248542,88.35250429999999,ChIJjVRwPM-b-DkRE98xGa8mIX8,https://www.google.com/maps/place/?q=place_id:ChIJjVRwPM-b-DkRE98xGa8mIX8,part_321,2026-09-20 20:18:06
UNIVERSAL TRADING,Sanitaryware and Bathroom Fittings,Hardware store,Hardware store,713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 99035 03935,N/A,4.7,42.0,"B.R.B, 5, GT Rd, Shantinagar, Uttarpara, West Bengal 712232",Shantinagar,22.668390199999997,88.3512755,ChIJ0a2rBOWc-DkRvWnyUd_lJ8I,https://www.google.com/maps/place/?q=place_id:ChIJ0a2rBOWc-DkRvWnyUd_lJ8I,part_321,2026-09-20 20:18:06
Unique Sanitation,Sanitaryware and Bathroom Fittings,Bathroom supply store,"Bathroom supply store, Tile store",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 80 3790 7902,https://stores.hrjohnsonindia.com/h-r-johnson/tiles-shop-in-bankura/tiles-shop-in-kamrarmath/h-r-johnson-tiles-dealer-unique-sanitation-in-kamrarmath-bankura--f558c629-9116-49ef-b9cb-0b528ef67811/home,4.4,86.0,"Dr AB Sarani Rd, near Path Bhawan School, Kamrarmath, Bankura, West Bengal 722101",Kamrarmath,23.2302072,87.0755341,ChIJh7KjfJGl9zkRg6-wguJIMw8,https://www.google.com/maps/place/?q=place_id:ChIJh7KjfJGl9zkRg6-wguJIMw8,part_321,2026-09-20 20:18:06
Promila Hardware,Sanitaryware and Bathroom Fittings,Hardware store,Hardware store,713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 70014 53765,N/A,4.9,182.0,"vill+po = simlapal, dist = bankura, Bankura- Ratanpur- Shibdanga More- Taldangra- Simlapal Rd, Simlapal, West Bengal 722151",713513,22.9123049,87.07174119999999,ChIJEWWaJSXG9zkRbIZ2-PyAOgE,https://www.google.com/maps/place/?q=place_id:ChIJEWWaJSXG9zkRbIZ2-PyAOgE,part_321,2026-09-20 20:18:06
Nandi Sanitation,Sanitaryware and Bathroom Fittings,Tile store,Tile store,713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 89001 57769,N/A,4.2,218.0,"Pachbaga, Panchbaga Bypass Rd, Junbedia, West Bengal 722155",713513,23.248908399999998,87.0585397,ChIJ53kVXVev9zkRZhgP3PYAJfY,https://www.google.com/maps/place/?q=place_id:ChIJ53kVXVev9zkRZhgP3PYAJfY,part_321,2026-09-20 20:18:06
S.S. Sanitary,Sanitaryware and Bathroom Fittings,Bathroom supply store,Bathroom supply store,713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 33 2542 0420,N/A,,,"PFFF+WWC, Nabapally Circular Rd, Bijaylakshmi Colony, Nabapally, Chkravartipara, Barasat, Kolkata, West Bengal 700126","Bijaylakshmi Colony, Nabapally, Chkravartipara, Barasat",22.7248098,88.47475279999999,ChIJWaVnpKaY-DkRHX_Ktpsl_b8,https://www.google.com/maps/place/?q=place_id:ChIJWaVnpKaY-DkRHX_Ktpsl_b8,part_321,2026-09-20 20:18:06
UNIQUE PIPE & SANITATION,Sanitaryware and Bathroom Fittings,Store,"Store, Shopping mall",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 91679 74120,N/A,4.5,19.0,"Kamrarmath, Bankura, West Bengal 722101",Kamrarmath,23.230266399999998,87.0754051,ChIJ-4265QSl9zkRlqogD_B61gY,https://www.google.com/maps/place/?q=place_id:ChIJ-4265QSl9zkRlqogD_B61gY,part_321,2026-09-20 20:18:06
Prabha Tiles & Sanitation - Jaquar Authorized Dealer,Sanitaryware and Bathroom Fittings,Bathroom supply store,"Bathroom supply store, Home improvement store, Kitchen supply store, Shower door shop",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 80 4000 6864,https://dealers.jaquar.com/sanitaryware/hooghly/omnagar/jaquar-authorized-dealer-prabha-tiles-sanitation-in-omnagar-hooghly--7b5y2d/home,4.7,247.0,"No 11, 8, GT Rd, nearby Fire Station, Konnagar, West Bengal 712235",Konnagar,22.7097989,88.3566877,ChIJL3PNtH2b-DkRP4zUYj_wd9o,https://www.google.com/maps/place/?q=place_id:ChIJL3PNtH2b-DkRP4zUYj_wd9o,part_321,2026-09-20 20:18:06
Losa Decano- Luxury Bath and Tiles,Sanitaryware and Bathroom Fittings,Tile store,"Tile store, Contractor",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 91230 77112,https://losadecano.in/contact/,4.8,171.0,"Aviator building, PS, Chinar Park, Dash Drone, crossing, Kolkata, West Bengal 700136","Chinar Park, Dash Drone, crossing",22.6233942,88.4430117,ChIJ19BCRCKf-DkRg7B9zYk9PNI,https://www.google.com/maps/place/?q=place_id:ChIJ19BCRCKf-DkRg7B9zYk9PNI,part_321,2026-09-20 20:18:06
K P Ceramics & Sanitaryware,Sanitaryware and Bathroom Fittings,Bathroom supply store,"Bathroom supply store, Tile store, Construction Material Wholesaler, Countertop store, Plumbing supply store, Sanitary inspection, Shower door shop",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 98809 16647,N/A,4.8,219.0,"Diamond Pre University College, 27/ 1 to 5 Margondanahalli, Kithaganur main road, and, near MRP Bar, Post, Krishnarajapura, J.I.Murgondanahalli, Karnataka 560036","RKM Layout, Doddamuniswamy Reddy Layout, Post, Krishnarajapura",13.0357361,77.6959542,ChIJY9Q4SPQQrjsRXIBcp9iPywM,https://www.google.com/maps/place/?q=place_id:ChIJY9Q4SPQQrjsRXIBcp9iPywM,part_321,2026-09-20 20:18:06
MAMTA SANITARYWARE,Sanitaryware and Bathroom Fittings,Bathroom supply store,"Bathroom supply store, Bathroom remodeler, Carpenter, Electrician, Interior designer, Kitchen remodeler, Paintings store, Plumber, Plywood supplier",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 89286 09228,https://youtube.com/@samratenterprise2022?si=WOX_RYfqJwM3UCBy,5.0,361.0,"shop nab, Tamhane Complex, 3, Baner - Mahalunge Rd, Kapil Malhar, Baner, Pune, Maharashtra 411069","Kapil Malhar, Baner",18.5593857,73.7910117,ChIJbQVZ0RK_wjsR1JbPeelImRE,https://www.google.com/maps/place/?q=place_id:ChIJbQVZ0RK_wjsR1JbPeelImRE,part_321,2026-09-20 20:18:06
Durga sanitary,Sanitaryware and Bathroom Fittings,Bathroom supply store,"Bathroom supply store, Bathroom remodeler, Sanitary inspection",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 95103 34281,https://durga-sanitary.grexa.site/,4.9,61.0,"Shop, Mundwa -Kharadi Rd, Raghoba Patil Nagar, Santipur, Thite Nagar, Kharadi, Pune, Maharashtra 411014","Raghoba Patil Nagar, Santipur, Thite Nagar, Kharadi",18.5400775,73.9348926,ChIJ18D_1gPDwjsRu9WQHraZiCI,https://www.google.com/maps/place/?q=place_id:ChIJ18D_1gPDwjsRu9WQHraZiCI,part_321,2026-09-20 20:18:06
Sri Kavya Sanitation,Sanitaryware and Bathroom Fittings,Bathroom supply store,Bathroom supply store,713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 90594 97887,N/A,4.5,159.0,"Champapet Rd, Saroornagar, Trimurti Colony, Saroor Nagar East, Champapet, Hyderabad, Telangana 500079","Saroornagar, Trimurti Colony, Saroor Nagar East",17.345687299999998,78.5241916,ChIJuWId-IaYyzsR6QIgQ8FRkrE,https://www.google.com/maps/place/?q=place_id:ChIJuWId-IaYyzsR6QIgQ8FRkrE,part_321,2026-09-20 20:18:06
Pooja Ceramics Viman Nagar Pune Premium Sanitaryware Bathroom Fittings Jaquar Hindware Cera Basin Wall Hung Commode Near Me!!,Sanitaryware and Bathroom Fittings,Bathroom supply store,"Bathroom supply store, Ceramics wholesaler, Ceramic manufacturer, Glass & mirror shop, Glass shop, Home improvement store, Kitchen supply store, Sanitation service",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 83200 97060,https://www.instagram.com/pooja_ceramics/,5.0,295.0,"Shop no. :- 3 Bldng :- 19, Konark Nagar 1, Konark Nagar, Society, Viman Nagar, Pune, Maharashtra 411014","Konark Nagar 1, Konark Nagar, Society, Viman Nagar",18.568214899999997,73.9111035,ChIJQ5QHYh7BwjsRBQ5mMjuWtuM,https://www.google.com/maps/place/?q=place_id:ChIJQ5QHYh7BwjsRBQ5mMjuWtuM,part_321,2026-09-20 20:18:06
Dokania Shyam Sanitary Private Limited,Sanitaryware and Bathroom Fittings,Bathroom supply store,"Bathroom supply store, Tile store, Building materials supplier, Flooring store, Hardware store, Kitchen supply store, Pipes Wholesaler",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 33 4066 3033,https://shyamsanitary.com/,4.1,,"10, Nirmal Chandra St, Bowbazar, Kolkata, West Bengal 700012",Bowbazar,22.5682872,88.36010809999999,ChIJ95axUap3AjoRuCQn3a5DfJU,https://www.google.com/maps/place/?q=place_id:ChIJ95axUap3AjoRuCQn3a5DfJU,part_321,2026-09-20 20:18:07
Sanitaryware Dealer Prem Industries,Sanitaryware and Bathroom Fittings,Bathroom supply store,Bathroom supply store,713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 70914 97722,https://jaquar.com/en/find-dealers?utm_source=GMB,4.4,,"Seva Sadan Rd, near SEVA SADAN, HOSPITALUpper Bazar, Ranchi, Jharkhand 834001",HOSPITALUpper Bazar,23.3703051,85.3188551,ChIJsaPKdUzh9DkR7fHxlTg3zyg,https://www.google.com/maps/place/?q=place_id:ChIJsaPKdUzh9DkR7fHxlTg3zyg,part_321,2026-09-20 20:18:07
VEDA CERAMICS,Sanitaryware and Bathroom Fittings,Bathroom supply store,"Bathroom supply store, Bathroom remodeler, Tile store, Building materials store, Flooring contractor, Flooring store, Pipes Wholesaler, Tile contractor, Tile manufacturer",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 86393 76898,https://www.vedaceramics.in/,4.9,821.0,"Pillar No 128, Hyderabad - Warangal Hwy, opp. Indian Oil Petrol Bunk, Medipally, Narepally, Hyderabad, Telangana 500092","Medipally, Narepally",17.412522799999998,78.60898449999999,ChIJ_UM-luueyzsRbWkh_l1PDco,https://www.google.com/maps/place/?q=place_id:ChIJ_UM-luueyzsRbWkh_l1PDco,part_321,2026-09-20 20:18:07
Pearl Agencies,Sanitaryware and Bathroom Fittings,Bathroom supply store,"Bathroom supply store, Countertop store, Kitchen supply store, Sanitation service",713513,West bengal circle,South Bengal Region,Burdwan Division,"Biswaramba BO, Chakbamongaria BO, Chupi BO",+91 81062 62070,N/A,4.7,354.0,"Ganesh Market, 4-1-560/1, Troop Bazaar, Koti, Hyderabad, Telangana 500001","Troop Bazaar, Koti",17.3853233,78.477513,ChIJG4Lch82ZyzsRyohxaUJBH1I,https://www.google.com/maps/place/?q=place_id:ChIJG4Lch82ZyzsRyohxaUJBH1I,part_321,2026-09-20 20:18:07
