business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
J.M. ENTERPRISE | Best Surgical Goods Suppliers in Kolkata | Door Step Delivery| Affordable pricing,Spa Equipment Suppliers,Surgical Products Wholesaler,"Surgical Products Wholesaler, Medical equipment supplier",731238,West bengal circle,Kolkata Region,Birbhum Division,"Bhadista BO, Bishore BO, Chhatina BO",+91 83348 10108,https://www.facebook.com/share/15Mbj1xCLb/,5,,"15/13, Kedar Nath Banerjee Rd, Ariadaha, Kolkata, West Bengal 700076",Ariadaha,22.662885799999998,88.3626996,ChIJ6TZEJ2Gd-DkRzQbr9u5gyVQ,https://www.google.com/maps/place/?q=place_id:ChIJ6TZEJ2Gd-DkRzQbr9u5gyVQ,part_326,2026-09-20 20:32:36
